,row_id,player_id,school,wave,session,date,event_id,event_description,event_category,event_time,event_time_dbl,stack_id,stack_title,data_headers,data_values,skill_level_know,skill_level_priority,skill_level_people,skill_level_refusal,skill_level_me,minigame_id,minigame_level,skill_id,old_skill_point,new_skill_point,object_id,object_locked,object_first_time_unlocked,pan_scene_start_left,pan_scene_end_left,scan_start_point,scan_end_point,sense_id,object_scan_result,animatic_id,animatic_time_elapsed,animatic_time_left,avatar_age,avatar_gender,avatar_name,avatar_id,name_of_file,event_type,aa_level_id,chunk_id,piece_id,old_choice_id,old_label,choice_id,new_choice_id,new_label,stars_for_this_level_old,stars_for_this_level_new,npc_id,npc_fact_data_type,previous_rank_id,new_rank_id,invitation_id,inviting_npc_id,inviting_npc_rank_id,chosen_response,points_lost_gained,strike,total_points,total_strikes,missed_safe_invitations,accepted_unsafe_invitations,priority_type,card_id,opportunity_card_id,stop_think_id,priority_type_2,resulting_priority_type,priority_protected_true_false,gaining_priority_type,amount_gained,losing_priority_type,amount_lost,goal_1_priority_type,goal1_amount,goal1_achieved_amount,goal_2_priority_type,goal2_amount,goal2_achieved_amount,draws_remaining,starter_statement_id,validity,cred_lost_gained,fact_card_id,chosen_fact_card_id,opponent_its_on_statement_id,players_chosen_response_id,player_won,players_cred_total,item_locked_unlocked_states,proportion_complete,starting_screen_pan_position_x,starting_screen_pan_position_y,starting_screen_pan_position_w,starting_screen_pan_position_h,ending_screen_pan_position_x,ending_screen_pan_position_y,ending_screen_pan_position_w,ending_screen_pan_position_h,real_date_time,json_gamestate_dump,intention_id,answer_validity,influence_id,influence_id1,clip1_validity,influence_id2,clip2_validity,influence_id3,clip3_validity,opponent_attack_id,chosen_opponent_attack_type_id,player_point_loss,strategy_id,strategy_strength,piece_id_2,piece1_id,piece2_id,piece3_id,opponent_point_loss,player_points,opponent_points,old_rating,new_rating,priority_type_that_went_to_zero,epilogue_item_id,item_locked_unlocked_state
2106168,2106169,65670032,1531,Single wave,Session 10,2013-12-13,411,Player hits continue on the Round recap dialog that reiterates the facts,Knowledge Minigame,1H 27M 8S,5228,6.0,,"Minigame level id, Starter Statement id","6,[StatementsData_logId:6]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:6],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106169,2106170,65670032,1531,Single wave,Session 10,2013-12-13,401,Player hits continue arrow after the starter statement,Knowledge Minigame,1H 27M 11S,5231,6.0,,"Minigame level id, Starter Statement id","6,[StatementsData_logId:7]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:7],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106170,2106171,65670032,1531,Single wave,Session 10,2013-12-13,402,"Player selects ""True""",Knowledge Minigame,1H 27M 11S,5231,6.0,,"Minigame level id, Starter Statement id, validity","6,[StatementsData_logId:7,true]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:7,true],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106171,2106172,65670032,1531,Single wave,Session 10,2013-12-13,405,Player hits continue on their character's dialogue for how they identified starter's statement,Knowledge Minigame,1H 27M 12S,5232,6.0,,"Minigame level id, Starter Statement id","6,[StatementsData_logId:7]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:7],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106172,2106173,65670032,1531,Single wave,Session 10,2013-12-13,406,Player hits continue on results for how they identified starter's statement,Knowledge Minigame,1H 27M 12S,5232,6.0,,"Minigame level id, Starter Statement id, cred lost/gained","6,[StatementsData_logId:7,2]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:7,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106173,2106174,65670032,1531,Single wave,Session 10,2013-12-13,411,Player hits continue on the Round recap dialog that reiterates the facts,Knowledge Minigame,1H 27M 13S,5233,6.0,,"Minigame level id, Starter Statement id","6,[StatementsData_logId:7]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:7],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106174,2106175,65670032,1531,Single wave,Session 10,2013-12-13,401,Player hits continue arrow after the starter statement,Knowledge Minigame,1H 27M 16S,5236,6.0,,"Minigame level id, Starter Statement id","6,[StatementsData_logId:8]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106175,2106176,65670032,1531,Single wave,Session 10,2013-12-13,403,"Player selects ""False""",Knowledge Minigame,1H 27M 16S,5236,6.0,,"Minigame level id, Starter Statement id, validity","6,[StatementsData_logId:8,true]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,true],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106176,2106177,65670032,1531,Single wave,Session 10,2013-12-13,405,Player hits continue on their character's dialogue for how they identified starter's statement,Knowledge Minigame,1H 27M 17S,5237,6.0,,"Minigame level id, Starter Statement id","6,[StatementsData_logId:8]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106177,2106178,65670032,1531,Single wave,Session 10,2013-12-13,406,Player hits continue on results for how they identified starter's statement,Knowledge Minigame,1H 27M 17S,5237,6.0,,"Minigame level id, Starter Statement id, cred lost/gained","6,[StatementsData_logId:8,2]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106178,2106179,65670032,1531,Single wave,Session 10,2013-12-13,407,Player selects a fact card in the library view,Knowledge Minigame,1H 27M 17S,5237,6.0,,"Minigame level id, Starter Statement id, fact card id","6,[StatementsData_logId:8,FactCardData_id:10]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,FactCardData_id:10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106179,2106180,65670032,1531,Single wave,Session 10,2013-12-13,407,Player selects a fact card in the library view,Knowledge Minigame,1H 27M 17S,5237,6.0,,"Minigame level id, Starter Statement id, fact card id","6,[StatementsData_logId:8,FactCardData_id:2]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,FactCardData_id:2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106180,2106181,65670032,1531,Single wave,Session 10,2013-12-13,407,Player selects a fact card in the library view,Knowledge Minigame,1H 27M 17S,5237,6.0,,"Minigame level id, Starter Statement id, fact card id","6,[StatementsData_logId:8,FactCardData_id:13]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,FactCardData_id:13],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106181,2106182,65670032,1531,Single wave,Session 10,2013-12-13,407,Player selects a fact card in the library view,Knowledge Minigame,1H 27M 17S,5237,6.0,,"Minigame level id, Starter Statement id, fact card id","6,[StatementsData_logId:8,FactCardData_id:9]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,FactCardData_id:9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106182,2106183,65670032,1531,Single wave,Session 10,2013-12-13,407,Player selects a fact card in the library view,Knowledge Minigame,1H 27M 17S,5237,6.0,,"Minigame level id, Starter Statement id, fact card id","6,[StatementsData_logId:8,FactCardData_id:5]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,FactCardData_id:5],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106183,2106184,65670032,1531,Single wave,Session 10,2013-12-13,407,Player selects a fact card in the library view,Knowledge Minigame,1H 27M 17S,5237,6.0,,"Minigame level id, Starter Statement id, fact card id","6,[StatementsData_logId:8,FactCardData_id:4]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,FactCardData_id:4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106184,2106185,65670032,1531,Single wave,Session 10,2013-12-13,407,Player selects a fact card in the library view,Knowledge Minigame,1H 27M 20S,5240,6.0,,"Minigame level id, Starter Statement id, fact card id","6,[StatementsData_logId:8,FactCardData_id:10]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,FactCardData_id:10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106185,2106186,65670032,1531,Single wave,Session 10,2013-12-13,407,Player selects a fact card in the library view,Knowledge Minigame,1H 27M 20S,5240,6.0,,"Minigame level id, Starter Statement id, fact card id","6,[StatementsData_logId:8,FactCardData_id:10]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,FactCardData_id:10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106186,2106187,65670032,1531,Single wave,Session 10,2013-12-13,407,Player selects a fact card in the library view,Knowledge Minigame,1H 27M 23S,5243,6.0,,"Minigame level id, Starter Statement id, fact card id","6,[StatementsData_logId:8,FactCardData_id:2]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,FactCardData_id:2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106187,2106188,65670032,1531,Single wave,Session 10,2013-12-13,407,Player selects a fact card in the library view,Knowledge Minigame,1H 27M 23S,5243,6.0,,"Minigame level id, Starter Statement id, fact card id","6,[StatementsData_logId:8,FactCardData_id:10]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,FactCardData_id:10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106188,2106189,65670032,1531,Single wave,Session 10,2013-12-13,407,Player selects a fact card in the library view,Knowledge Minigame,1H 27M 23S,5243,6.0,,"Minigame level id, Starter Statement id, fact card id","6,[StatementsData_logId:8,FactCardData_id:2]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,FactCardData_id:2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106189,2106190,65670032,1531,Single wave,Session 10,2013-12-13,407,Player selects a fact card in the library view,Knowledge Minigame,1H 27M 24S,5244,6.0,,"Minigame level id, Starter Statement id, fact card id","6,[StatementsData_logId:8,FactCardData_id:10]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,FactCardData_id:10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106190,2106191,65670032,1531,Single wave,Session 10,2013-12-13,407,Player selects a fact card in the library view,Knowledge Minigame,1H 27M 24S,5244,6.0,,"Minigame level id, Starter Statement id, fact card id","6,[StatementsData_logId:8,FactCardData_id:2]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,FactCardData_id:2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106191,2106192,65670032,1531,Single wave,Session 10,2013-12-13,407,Player selects a fact card in the library view,Knowledge Minigame,1H 27M 24S,5244,6.0,,"Minigame level id, Starter Statement id, fact card id","6,[StatementsData_logId:8,FactCardData_id:10]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,FactCardData_id:10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106192,2106193,65670032,1531,Single wave,Session 10,2013-12-13,407,Player selects a fact card in the library view,Knowledge Minigame,1H 27M 29S,5249,6.0,,"Minigame level id, Starter Statement id, fact card id","6,[StatementsData_logId:8,FactCardData_id:13]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,FactCardData_id:13],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106193,2106194,65670032,1531,Single wave,Session 10,2013-12-13,407,Player selects a fact card in the library view,Knowledge Minigame,1H 27M 29S,5249,6.0,,"Minigame level id, Starter Statement id, fact card id","6,[StatementsData_logId:8,FactCardData_id:10]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,FactCardData_id:10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106194,2106195,65670032,1531,Single wave,Session 10,2013-12-13,407,Player selects a fact card in the library view,Knowledge Minigame,1H 27M 29S,5249,6.0,,"Minigame level id, Starter Statement id, fact card id","6,[StatementsData_logId:8,FactCardData_id:13]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,FactCardData_id:13],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106195,2106196,65670032,1531,Single wave,Session 10,2013-12-13,408,"Player selects ""Use Fact"" to use chosen fact card",Knowledge Minigame,1H 27M 30S,5250,6.0,,"Minigame level id, Starter Statement id, chosen fact card id, validity","6,[StatementsData_logId:8,FactCardData_id:13,true]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,true],,,FactCardData_id:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106196,2106197,65670032,1531,Single wave,Session 10,2013-12-13,409,Player hits continue on their character's dialogue reaction to their chosen fact card,Knowledge Minigame,1H 27M 30S,5250,6.0,,"Minigame level id, Starter Statement id","6,[StatementsData_logId:8]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106197,2106198,65670032,1531,Single wave,Session 10,2013-12-13,410,Player hits continue on results for their chosen fact card,Knowledge Minigame,1H 27M 30S,5250,6.0,,"Minigame level id, Starter Statement id, cred lost/gained","6,[StatementsData_logId:8,2]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106198,2106199,65670032,1531,Single wave,Session 10,2013-12-13,412,Player hits continue arrow at start of the It's On! section,Knowledge Minigame,1H 27M 31S,5251,6.0,,"Minigame level id, Starter Statement id","6,[StatementsData_logId:8]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106199,2106200,65670032,1531,Single wave,Session 10,2013-12-13,413,Player hits continue arrow after opponent's It's On! statement,Knowledge Minigame,1H 27M 32S,5252,6.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id","6,[StatementsData_logId:8,DuelResponsesData_logId:9]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,,,DuelResponsesData_logId:9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106200,2106201,65670032,1531,Single wave,Session 10,2013-12-13,414,Player hits continue arrow after crowd response to opponent's It's On! statement,Knowledge Minigame,1H 27M 33S,5253,6.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id","6,[StatementsData_logId:8,DuelResponsesData_logId:9]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,,,DuelResponsesData_logId:9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106201,2106202,65670032,1531,Single wave,Session 10,2013-12-13,415,Player selects answer in It's On!,Knowledge Minigame,1H 27M 35S,5255,6.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id, Player's Chosen Response id","6,[StatementsData_logId:8,DuelResponsesData_logId:9,DuelResponsesData_witty_player_response]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,,,DuelResponsesData_logId:9,DuelResponsesData_witty_player_response],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106202,2106203,65670032,1531,Single wave,Session 10,2013-12-13,416,Player hits continue arrow their character says their chosen It's On answer,Knowledge Minigame,1H 27M 35S,5255,6.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id","6,[StatementsData_logId:8,DuelResponsesData_logId:9]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,,,DuelResponsesData_logId:9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106203,2106204,65670032,1531,Single wave,Session 10,2013-12-13,417,Player hits continue arrow after crowd response to their chosen It's On! statement,Knowledge Minigame,1H 27M 36S,5256,6.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id","6,[StatementsData_logId:8,DuelResponsesData_logId:9]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,,,DuelResponsesData_logId:9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106204,2106205,65670032,1531,Single wave,Session 10,2013-12-13,413,Player hits continue arrow after opponent's It's On! statement,Knowledge Minigame,1H 27M 37S,5257,6.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id","6,[StatementsData_logId:8,DuelResponsesData_logId:10]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,,,DuelResponsesData_logId:10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106205,2106206,65670032,1531,Single wave,Session 10,2013-12-13,414,Player hits continue arrow after crowd response to opponent's It's On! statement,Knowledge Minigame,1H 27M 38S,5258,6.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id","6,[StatementsData_logId:8,DuelResponsesData_logId:10]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,,,DuelResponsesData_logId:10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106206,2106207,65670032,1531,Single wave,Session 10,2013-12-13,415,Player selects answer in It's On!,Knowledge Minigame,1H 27M 43S,5263,6.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id, Player's Chosen Response id","6,[StatementsData_logId:8,DuelResponsesData_logId:10,DuelResponsesData_witty_player_response]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,,,DuelResponsesData_logId:10,DuelResponsesData_witty_player_response],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106207,2106208,65670032,1531,Single wave,Session 10,2013-12-13,416,Player hits continue arrow their character says their chosen It's On answer,Knowledge Minigame,1H 27M 43S,5263,6.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id","6,[StatementsData_logId:8,DuelResponsesData_logId:10]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,,,DuelResponsesData_logId:10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106208,2106209,65670032,1531,Single wave,Session 10,2013-12-13,417,Player hits continue arrow after crowd response to their chosen It's On! statement,Knowledge Minigame,1H 27M 44S,5264,6.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id","6,[StatementsData_logId:8,DuelResponsesData_logId:10]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,,,DuelResponsesData_logId:10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106209,2106210,65670032,1531,Single wave,Session 10,2013-12-13,413,Player hits continue arrow after opponent's It's On! statement,Knowledge Minigame,1H 27M 45S,5265,6.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id","6,[StatementsData_logId:8,DuelResponsesData_logId:11]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,,,DuelResponsesData_logId:11],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106210,2106211,65670032,1531,Single wave,Session 10,2013-12-13,414,Player hits continue arrow after crowd response to opponent's It's On! statement,Knowledge Minigame,1H 27M 46S,5266,6.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id","6,[StatementsData_logId:8,DuelResponsesData_logId:11]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,,,DuelResponsesData_logId:11],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106211,2106212,65670032,1531,Single wave,Session 10,2013-12-13,415,Player selects answer in It's On!,Knowledge Minigame,1H 27M 52S,5272,6.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id, Player's Chosen Response id","6,[StatementsData_logId:8,DuelResponsesData_logId:11,DuelResponsesData_witty_player_response]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,,,DuelResponsesData_logId:11,DuelResponsesData_witty_player_response],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106212,2106213,65670032,1531,Single wave,Session 10,2013-12-13,416,Player hits continue arrow their character says their chosen It's On answer,Knowledge Minigame,1H 27M 52S,5272,6.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id","6,[StatementsData_logId:8,DuelResponsesData_logId:11]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:8,,,,,DuelResponsesData_logId:11],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
