,row_id,player_id,school,wave,session,date,event_id,event_description,event_category,event_time,event_time_dbl,stack_id,stack_title,data_headers,data_values,skill_level_know,skill_level_priority,skill_level_people,skill_level_refusal,skill_level_me,minigame_id,minigame_level,skill_id,old_skill_point,new_skill_point,object_id,object_locked,object_first_time_unlocked,pan_scene_start_left,pan_scene_end_left,scan_start_point,scan_end_point,sense_id,object_scan_result,animatic_id,animatic_time_elapsed,animatic_time_left,avatar_age,avatar_gender,avatar_name,avatar_id,name_of_file,event_type,aa_level_id,chunk_id,piece_id,old_choice_id,old_label,choice_id,new_choice_id,new_label,stars_for_this_level_old,stars_for_this_level_new,npc_id,npc_fact_data_type,previous_rank_id,new_rank_id,invitation_id,inviting_npc_id,inviting_npc_rank_id,chosen_response,points_lost_gained,strike,total_points,total_strikes,missed_safe_invitations,accepted_unsafe_invitations,priority_type,card_id,opportunity_card_id,stop_think_id,priority_type_2,resulting_priority_type,priority_protected_true_false,gaining_priority_type,amount_gained,losing_priority_type,amount_lost,goal_1_priority_type,goal1_amount,goal1_achieved_amount,goal_2_priority_type,goal2_amount,goal2_achieved_amount,draws_remaining,starter_statement_id,validity,cred_lost_gained,fact_card_id,chosen_fact_card_id,opponent_its_on_statement_id,players_chosen_response_id,player_won,players_cred_total,item_locked_unlocked_states,proportion_complete,starting_screen_pan_position_x,starting_screen_pan_position_y,starting_screen_pan_position_w,starting_screen_pan_position_h,ending_screen_pan_position_x,ending_screen_pan_position_y,ending_screen_pan_position_w,ending_screen_pan_position_h,real_date_time,json_gamestate_dump,intention_id,answer_validity,influence_id,influence_id1,clip1_validity,influence_id2,clip2_validity,influence_id3,clip3_validity,opponent_attack_id,chosen_opponent_attack_type_id,player_point_loss,strategy_id,strategy_strength,piece_id_2,piece1_id,piece2_id,piece3_id,opponent_point_loss,player_points,opponent_points,old_rating,new_rating,priority_type_that_went_to_zero,epilogue_item_id,item_locked_unlocked_state
1024858,1024859,6486033,647,Spring (Wave 2) 2014 Class 2,Session 4,2014-03-20,212,Player switches to a Sense,Challenge Stack,3H 18M 28S,11908,2.0,,Sense id (newly selected sense),0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Session_4_eventLog_6486033_session4.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152625,152626,6427018,3561,3561 Summer 2013 - Group 2,Sessions 7 _ 8,2013-07-29,411,Player hits continue on the Round recap dialog that reiterates the facts,Knowledge Minigame,8H 54M 23S,32063,5.0,,"Minigame level id, Starter Statement id","3,[StatementsData_logId:5]",,,,,,,3.0,,,,,,,,,,,,,,,,,,,,Sessions_7___8_eventLog_6427018.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:5],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483057,1483058,6546012,5340,Single wave,Session 11,2013-07-29,210,Player begins to scan Scene using Sense,Challenge Stack,55H 17M 11S,199031,6.0,,"startscan_x,startscan_y","548,142",,,,,,,,,,,,,,,,"(548, 142)",,,,,,,,,,,Session_11_eventLog_6546012.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243405,1243406,6506005,2238,Fall ( Wave 2) 2013,Session 2,2013-11-21,417,Player hits continue arrow after crowd response to their chosen It's On! statement,Knowledge Minigame,1H 48M 37S,6517,2.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id","2,[StatementsData_logId:0,DuelResponsesData_logId:2]",,,,,,,2.0,,,,,,,,,,,,,,,,,,,,Session_2_eventLog_6506005.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:0,,,,,DuelResponsesData_logId:2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132552,132553,6427016,3561,3561 Summer 2013 - Group 1,Session 9,2013-08-02,817,Player closes panel that cycles through cards,Priority Sense,9H 8M 0S,32880,10.0,,"Minigame level id, Priority type","3,2",,,,,,,3.0,,,,,,,,,,,,,,,,,,,,Session_9_eventLog_6427016.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206841,1206842,6506003,2238,Summer 2013,Session 6,2013-07-10,507,Player chooses opponent's attack strategy,Refuse Power Minigame,28H 12M 54S,101574,5.0,,"Minigame level id, opponent attack id, chosen opponent attack type id, validity, player point loss","6,[OpponentAttackData_logId:0,OpponentAttackTypeData_logId:1,true,0]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_6_eventLog_6506003.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[OpponentAttackData_logId:0,OpponentAttackTypeData_logId:1,0.0,,,,,,,,,,,,,,
1792974,1792975,6607001,7167,Spring 2014~ Wave 1,Session 2,2014-02-12,207,Player panned Scene,Challenge Stack,46M 44S,2804,0.0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-245,-305",,,,,,,,,,,,,,-245.0,-305.0,,,,,,,,,,,,Session_2_eventLog_6607001_session2.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999793,999794,6486030,647,Spring (Wave 1) 2014 Class 1,Session 8,2014-03-21,904,Player starts drag on NPC,People Sense,6H 43M 57S,24237,10.0,,"Minigame level id, NPC id","9,[PeopleData_id:8]",,,,,,,9.0,,,,,,,,,,,,,,,,,,,,Session_8_eventLog_6486030_session8.log,People,,,,,,,,,,,[PeopleData_id:8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194704,194705,6427022,3561,3561 Summer 2013 - Group 1,Session 2,2013-07-10,902,Player selects an NPC fact,People Sense,1H 36M 4S,5764,1.0,,"Minigame level id, NPC id, NPC Fact Data Type","1,[PeopleData_id:3,PeopleData_data3Type]",,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Session_2_eventLog_6427022.log,People,,,,,,,,,,,[PeopleData_id:3,PeopleData_data3Type],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314408,1314409,6506010,2238,Spring 2014 Wave 2,Session 5,2014-04-02,210,Player begins to scan Scene using Sense,Challenge Stack,4H 18M 45S,15525,4.0,,"startscan_x,startscan_y","1393,466",,,,,,,,,,,,,,,,"(1393, 466)",,,,,,,,,,,Session_5_eventLog_6506010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751641,751642,6486011,647,Spring 2013,Session 5,2013-05-21,400,Player closes intro panel to start game,Knowledge Minigame,26H 54M 16S,96856,2.0,,Minigame level id,2,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,Session_5_eventLog_6486011.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441633,441634,6427041,3561,3561 YES! Troup,Session 11,2014-05-30,405,Player hits continue on their character's dialogue for how they identified starter's statement,Knowledge Minigame,8H 33M 42S,30822,5.0,,"Minigame level id, Starter Statement id","7,[StatementsData_logId:4]",,,,,,,7.0,,,,,,,,,,,,,,,,,,,,Session_11_eventLog_6427041.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686450,686451,6486006,647,Spring 2013,Session 7,2013-05-22,501,Player hits continue arrow after first opponent statement,Refuse Power Minigame,6H 27M 2S,23222,6.0,,Minigame level id,6,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_7_eventLog_6486006.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677614,677615,6486005,647,Spring 2013,Session 7,2013-05-14,417,Player hits continue arrow after crowd response to their chosen It's On! statement,Knowledge Minigame,6H 53M 59S,24839,11.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id","3,[StatementsData_logId:4,DuelResponsesData_logId:10]",,,,,,,3.0,,,,,,,,,,,,,,,,,,,,Session_7_eventLog_6486005.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:4,,,,,DuelResponsesData_logId:10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859552,1859553,6607005,7167,Spring 2014~ Wave 1,Session 7,2014-03-27,810,Player hits continue button after spin,Priority Sense,6H 0M 26S,21626,10.0,,"Minigame level id, Opportunity Card ID, Gaining Priority Type, Amount Gained, Losing Priority Type, Amount Lost","7,[OpportunityCardData_id:18,PriorityData_type:3,15,PriorityData_type:0,25]",,,,,,,7.0,,,,,,,,,,,,,,,,,,,,Session_7_eventLog_6607005_session_8.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,PriorityData_type:3,15.0,PriorityData_type:0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637286,637287,6486003,647,Spring 2013,Session 5,2013-05-15,407,Player selects a fact card in the library view,Knowledge Minigame,5H 8M 3S,18483,8.0,,"Minigame level id, Starter Statement id, fact card id","3,[StatementsData_logId:3,FactCardData_id:22]",,,,,,,3.0,,,,,,,,,,,,,,,,,,,,Session_5_eventLog_6486003.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:3,,,FactCardData_id:22],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659579,1659580,6567003,1531,Single wave,Session 5,2013-12-02,903,Player hits Done button on NPC fact,People Sense,4H 28M 42S,16122,8.0,,"Minigame level id, NPC id, NPC Fact Data Type","7,[PeopleData_id4,PeopleData_data0Type]",,,,,,,7.0,,,,,,,,,,,,,,,,,,,,Session_5_eventLog_6567003.log,People,,,,,,,,,,,[PeopleData_id4,PeopleData_data0Type],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047691,1047692,6486035,647,Spring (Wave 2) 2014 Class 2,Session 4,2014-03-20,102,Player confirms entering Challenge Stack,Lifeline,3H 17M 8S,11828,2.0,My Friend's Birthday Party,Stack id,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_4_eventLog_6486035_session4.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638034,1638035,6567003,1531,Single wave,Session 1,2013-10-18,213,Player touches Object,Challenge Stack,2M 25S,145,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_player_afri_M_a_G0a1N,true",,,,,,,,,,,c_player_afri_M_a_G0a1N,,,,,,,,True,,,,,,,,Session_1_eventLog_6567005.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153335,153336,6427018,3561,3561 Summer 2013 - Group 2,Sessions 9 _ 10,2013-07-31,304,Player hits save button on aspirational avatar question popup,AspirationalAvatar,9H 17M 31S,33451,5.0,,"AA Level id, Chunk id, Piece id, old Choice id, old label, new Choice id, new label","5,2,1,-1,,9,",,,,,,,,,,,,,,,,,,,,,,,,,,,Sessions_9___10_eventLog_6427018.log,Me Power,5.0,2.0,1.0,-1.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846507,1846508,6607005,7167,Spring 2014~ Wave 1,Session 2,2014-02-12,211,Player ends scan,Challenge Stack,1H 3M 21S,3801,0.0,,"endscan_x,endscan_y","719,387",,,,,,,,,,,,,,,,,"(719, 387)",,,,,,,,,,Session_2_eventLog_6607005_session2.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477595,477596,6429001,2570,Single wave,Session 3,2013-03-28,213,Player touches Object,Challenge Stack,2H 36M 0S,9360,1.0,What I Did That Summer,"Stack id, Object id, result (Was player able to activate object?)","1,c_cousinsBrothersFriend_a_G7b1P,true",,,,,,,,,,,c_cousinsBrothersFriend_a_G7b1P,,,,,,,,True,,,,,,,,Session_3_eventLog_6429001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833644,833645,6486018,647,Fall (Wave 1) 2013,Session 4,2013-11-18,207,Player panned Scene,Challenge Stack,2H 44M 54S,9894,2.0,My Friend's Birthday Party,"Stack id, starting scene left, ending scene left","2,-285,-492",,,,,,,,,,,,,,-285.0,-492.0,,,,,,,,,,,,Session_4_eventLog_6486018.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103312,1103313,6486038,647,Spring 2014 Wave 3,Session 6,2014-06-04,103,Player touches Epilogue button,Lifeline,5H 18M 53S,19133,5.0,,no_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_6_eventLog_6486038.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389392,389393,6427038,3561,3561 5112 Fall 2013,Session 7 _ 8,2013-11-20,211,Player ends scan,Challenge Stack,7H 33M 35S,27215,2.0,,"endscan_x,endscan_y","751,546",,,,,,,,,,,,,,,,,"(751, 546)",,,,,,,,,,Session_7___8_eventLog_6427038.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529499,1529500,6566002,4829,Fall 2013,Session 15,2013-12-12,210,Player begins to scan Scene using Sense,Challenge Stack,10H 22M 6S,37326,6.0,,"startscan_x,startscan_y","239,548",,,,,,,,,,,,,,,,"(239, 548)",,,,,,,,,,,Session_15_eventLog_6566002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660966,660967,6486004,647,Spring 2013,Session 8,2013-05-21,407,Player selects a fact card in the library view,Knowledge Minigame,8H 9M 34S,29374,11.0,,"Minigame level id, Starter Statement id, fact card id","4,[StatementsData_logId:3,FactCardData_id:9]",,,,,,,4.0,,,,,,,,,,,,,,,,,,,,Session_8_eventLog_6486004.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:3,,,FactCardData_id:9],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103479,103480,6427013,3561,"3561 (M,W) Spring 2013",Session 3,2013-04-01,221,Player opens  Change Decision panel,Challenge Stack,3H 10M 49S,11449,4.0,Summer Sneaking,Stack id,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_3_eventLog_6427013.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536021,536022,6430003,1827,Summer 2013,Session 2 _ 3,2013-07-11,212,Player switches to a Sense,Challenge Stack,1H 11M 5S,4265,1.0,,Sense id (newly selected sense),1,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,Session_2___3_eventLog_6430003.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603622,1603623,6566008,4829,Spring 2014 Wave 2,Session 5,2014-04-24,901,Player selects an NPC,People Sense,4H 50M 31S,17431,4.0,,"Minigame level id, NPC id","2,[PeopleData_id:5]",,,,,,,2.0,,,,,,,,,,,,,,,,,,,,Session_5_eventLog_6566008.log,People,,,,,,,,,,,[PeopleData_id:5],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449002,449003,6427042,3561,3561 YES! Troup,Session 5,2014-04-25,211,Player ends scan,Challenge Stack,4H 24M 37S,15877,10.0,,"endscan_x,endscan_y","672,545",,,,,,,,,,,,,,,,,"(672, 545)",,,,,,,,,,Session_5_eventLog_6427042.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124851,1124852,6486039,647,Spring 2014 Wave 3,Session 11,2014-06-18,212,Player switches to a Sense,Challenge Stack,10H 6M 27S,36387,10.0,,Sense id (newly selected sense),0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Session_11_eventLog_6486039.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084722,2084723,6626007,3205,Spring 2014 Wave 2,Session 3,2014-05-13,407,Player selects a fact card in the library view,Knowledge Minigame,1H 39M 18S,5958,0.0,,"Minigame level id, Starter Statement id, fact card id","0,[StatementsData_logId:0,FactCardData_id:4]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_3_eventLog_6626007.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:0,,,FactCardData_id:4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011971,2011972,6608006,6266,Single wave,Session 4,2014-03-20,207,Player panned Scene,Challenge Stack,3H 46M 15S,13575,5.0,New Year's Eve,"Stack id, starting scene left, ending scene left","5,-870,-990",,,,,,,,,,,,,,-870.0,-990.0,,,,,,,,,,,,Session_4_eventLog_6608006_session4.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705829,705830,6486007,647,Spring 2013,Session 11,2013-05-22,908,Invitation appears,People Sense,10H 36M 16S,38176,10.0,,"Minigame level id, invitation id, inviting NPC id, inviting NPC rank id","6,[InvitationData_id:11,PeopleData_id:0,RankTypes_id:1]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_11_eventLog_6486007.log,People,,,,,,,,,,,,,,,[InvitationData_id:11,PeopleData_id:0,RankTypes_id:1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001541,2001542,6608005,6266,Single wave,Session 8,2014-04-24,407,Player selects a fact card in the library view,Knowledge Minigame,7H 51M 53S,28313,11.0,,"Minigame level id, Starter Statement id, fact card id","5,[StatementsData_logId:0,FactCardData_id:24]",,,,,,,5.0,,,,,,,,,,,,,,,,,,,,Session_8_eventLog_6608005.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:0,,,FactCardData_id:24],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910452,910453,6486023,647,Spring (Wave 1) 2014 Class 1,Session 4,2014-03-04,210,Player begins to scan Scene using Sense,Challenge Stack,169H 33M 17S,610397,2.0,,"startscan_x,startscan_y","356,307",,,,,,,,,,,,,,,,"(356, 307)",,,,,,,,,,,Session_4_eventLog_6486023_session4.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570290,570291,6430006,1827,Summer 2013,Sessions 2 _ 3,2013-07-11,210,Player begins to scan Scene using Sense,Challenge Stack,2H 11M 31S,7891,1.0,,"startscan_x,startscan_y","583,383",,,,,,,,,,,,,,,,"(583, 383)",,,,,,,,,,,Sessions_2___3_eventLog_6430006.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513850,1513851,6566001,4829,Fall 2013,Session 15,2014-01-07,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,178H 18M 37S,641917,10.0,,"Minigame level id, Priority type, card id","8,3,OpportunityCardData_id:20",,,,,,,8.0,,,,,,,,,,,,,,,,,,,,Session_15_eventLog_6566001.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,3.0,OpportunityCardData_id:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590097,590098,6430009,1827,Fall (Wave 2) 2013,Session 2,2013-12-09,213,Player touches Object,Challenge Stack,1H 48M 47S,6527,2.0,My Friend's Birthday Party,"Stack id, Object id, result (Was player able to activate object?)","2,s_dryer_G8a1N,true",,,,,,,,,,,s_dryer_G8a1N,,,,,,,,True,,,,,,,,Session_2_eventLog_6430009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45899,45900,6427006,3561,"3561 (T,TH) Spring 2013",Session 5,2013-03-26,207,Player panned Scene,Challenge Stack,4H 34M 31S,16471,5.0,New Year's Eve,"Stack id, starting scene left, ending scene left","5,-995,-845",,,,,,,,,,,,,,-995.0,-845.0,,,,,,,,,,,,Session_5_eventLog_6427006_session5.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858657,1858658,6607005,7167,Spring 2014~ Wave 1,Session 7,2014-03-27,200,Player enters Stack,Challenge Stack,5H 42M 49S,20569,8.0,When HIV Hits Close to Home,"Stack id, skill_level_know, skill_level_priority, skill_level_people, skill_level_refusal, skill_level_me","8,22,23,21,24,27",22.0,23.0,21.0,24.0,27.0,,,,,,,,,,,,,,,,,,,,,,Session_7_eventLog_6607005_session_8.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439657,1439658,6546008,5340,Single wave,Session 10,2013-07-25,906,Ready for Invite button appears,People Sense,8H 28M 42S,30522,4.0,,Minigame level id,2,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_6546008.log,People,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509009,1509010,6566001,4829,Fall 2013,Session 8,2013-10-31,220,Player closes Change Decision panel,Challenge Stack,5H 25M 42S,19542,2.0,My Friend's Birthday Party,Stack id,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_8_eventLog_6566001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839841,839842,6486018,647,Fall (Wave 1) 2013,Session 7,2013-12-06,407,Player selects a fact card in the library view,Knowledge Minigame,75H 9M 6S,270546,6.0,,"Minigame level id, Starter Statement id, fact card id","8,[StatementsData_logId:4,FactCardData_id:4]",,,,,,,8.0,,,,,,,,,,,,,,,,,,,,Session_7_eventLog_6486018.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:4,,,FactCardData_id:4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350177,1350178,6546002,5340,Single wave,Session 9,2013-07-18,1003,Player enters Level Select menu,Minigame General,7H 36M 27S,27387,6.0,,Minigame id,3,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,Session_9_eventLog_6546002.log,Minigame challenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199446,1199447,6506003,2238,Summer 2013,Session 1,2013-07-01,901,Player selects an NPC,People Sense,14M 42S,882,0.0,,"Minigame level id, NPC id","0,[PeopleData_id:1]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6506003.log,People,,,,,,,,,,,[PeopleData_id:1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230223,230224,6427024,3561,3561 Summer 2013 - Group 1,Session 5,2013-07-17,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,5H 21M 36S,19296,5.0,,"Minigame level id, Priority type, card id","3,2,OpportunityCardData_id:16",,,,,,,3.0,,,,,,,,,,,,,,,,,,,,Session_5_eventLog_6427024.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,2.0,OpportunityCardData_id:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980496,1980497,6608004,6266,Single wave,Sesison 4,2014-03-18,407,Player selects a fact card in the library view,Knowledge Minigame,2H 50M 58S,10258,5.0,,"Minigame level id, Starter Statement id, fact card id","3,[StatementsData_logId:4,FactCardData_id:18]",,,,,,,3.0,,,,,,,,,,,,,,,,,,,,Sesison_4_eventLog_6608004_session4.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:4,,,FactCardData_id:18],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857579,857580,6486019,647,Fall (Wave 1) 2013,Session 5,2013-11-22,1003,Player enters Level Select menu,Minigame General,4H 6M 20S,14780,4.0,,Minigame id,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,Session_5_eventLog_6486019.log,Minigame challenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
